filename,size_mb,domain,confidence,is_book,title,authors_str,year,priority_score,duplicate_group,flags_str,sha256,pages
Milton Abramowitz Irene A Stegun-Handbook of Mathematical Functions_ with Formulas Graphs and Mathematical Tables-National Bureau of Standards 1970.pdf,37.6,mathematics,medium,True,Mathematical Tables Abramowitz & Stegun,Simon Plouffe,1970,35,,,412b73583163afaa86495da8e40f1e0b1c83ee6e08cde461dcdeea18302c9192,1059
Murtaza Haider - Getting Started with Data Science_ Making Sense of Data with Analytics-IBM Press (2015).pdf,37.3,data_science,low,True,Getting Started with Data Science: Making Sense of Data with Analytics,Murtaza Haider,2015,35,,,747308d2f43f2e8df474f2e569c062961430296b78820c3e6c31a1b370503b34,997
NATO ASI Series 246 Bruce A Conway Timothy J Elsner auth Archie E Roy eds - Long-Term Dynamical Behaviour of Natural and Artificial N-Body Systems-Springer Netherlands 1988.pdf,15.3,dynamical_systems,low,True,NATO ASI Series 246 Bruce A Conway Timothy J Elsner auth Archie E Roy eds - Long-Term Dynamical Behaviour of Natural and Artificial N-Body Systems-Springer Netherlands 1988,,1988,35,hash_dup_33,possible_duplicate,303cc4aa1931ad1247482de0af8246c8ec7ca5b756591c31c734df1945853163,515
"Nagle R.K., Saff E.B., Snider A.D. - Solutions manual for Fundamentals of differential equations 7ed.-Pearson (2008).pdf",1.9,mathematics,medium,True,Solutions manual for Fundamentals of differential equations 7ed,Nagle R.K; Saff E.B; Snider A.D,2008,35,,,d7ac3f5f11d5c7fbc0399b8a5f4694a5bfec0323fd3166b940367a30b1e1d5bb,323
Numerical Mathematics (Gunther Hammerlin Karl-Heinz Hoffman).pdf,31.5,mathematics,low,True,Numerical Mathematics (Gunther Hammerlin Karl-Heinz Hoffman),,,35,,,7348d9186ef782b2aee3b519f056c022f0a2cee5fb9f27e9281e72807d5f3f83,437
Optimization_Algorithms.pdf,54.9,unclassified,unclassified,True,Optimization_Algorithms,Alaa Khamis,,35,,,31bda5c900eba435a0cbeec298927181143133f2e0bd5fe31d77c34b2753dfb6,669
"Paul D. McNicholas, Peter A. Tait - Data Science with Julia-CRC Press (2019).pdf",5.8,data_science,low,True,Data Science with Julia,Paul D. McNicholas; Peter A. Tait,2019,35,hash_dup_304,possible_duplicate,49fac927b206d1c5220a4d2e002b85f5cde6b992ddcee5a9386660aeee2a35c3,241
Pavel Tsatsouline - Kettlebell Simple & Sinister_ Revised and Updated (2nd Edition)-StrongFirst (2019).pdf,11.1,unclassified,unclassified,True,Kettlebell Simple & Sinister: Revised and Updated (2nd Edition),Pavel Tsatsouline,2019,35,hash_dup_305,possible_duplicate,cacf0703105bb848edad48b88326bbe90be90190843ee8e5b240e798b75c70cc,229
"Peggy A. Houglum , Dolores B. Bertoti-Brunnstrom's Clinical Kinesiology-F.A. Davis Company (2011).pdf",30.2,deep_learning,low,True,Brunnstrom's Clinical Kinesiology,Peggy A. Houglum; Dolores B. Bertoti,2011,35,,,1129790d5038878caf2b205cc504a291141ae6639318ef5fc9e87861fb652875,745
Peter J Brockwell_ Richard A Davis - Introduction to Time Series and Forecasting-Springer 2016.pdf,8.1,time_series,medium,True,Peter J Brockwell: Richard A Davis - Introduction to Time Series and Forecasting-Springer 2016,,2016,35,,,c76c152f4398afc78aab7f94ae9538d56829f9d2918af8587e6e105dc53fc53e,428
Peter J. Brockwell_ Richard A. Davis - Introduction to Time Series and Forecasting-Springer (2016).pdf,7.8,time_series,medium,True,Peter J. Brockwell: Richard A. Davis - Introduction to Time Series and Forecasting-Springer,,2016,35,,,fccc3b82930888134f513201fb09e078bef8a949a9361a835092b0d2cf62d57c,428
Physica D- Nonlinear Phenomena Volume 213 issue 1 2006 doi 1010162Fjphysd200510014 FY Hsiao DJ Scheeres -- Bifurcations and dynamical evolution of eigenvalues of Hamiltonian systems.pdf,1.1,dynamical_systems,medium,True,doi:10.1016/j.physd.2005.10.014,,2006,35,,,ef0468ae92f974cab74ce2a089e44fa83f5081b91f592ca452f3d009e4873f30,10
Practical Econometrics Jacques JF Commandeur Siem Jan Koopman - An Introduction to State Space Time Series Analysis-Oxford University Press USA 2007.pdf,1.1,statistics,low,True,Introduction to State Space Time Series Analysis,Commandeur; Jacques J. F; Koopman; S. J,2007,35,,,d3f9be2f1c9b37c2bdd55bda6ae2a5af581772ed79fa5d5bd5c9f985386ff9e3,189
"Prata S. - C++ Primer Plus, 6th Edition - 2011.pdf",7.7,unclassified,unclassified,True,C++ Primer Plus,Stephen Prata,2011,35,,,b53c6cd552047e47a6fee3b22b8a69bf208841f55370464addf226572bda12d1,1438
Prentice Hall Signal Processing Series Alan V Oppenheim Ronald W Schafer - Discrete-Time Signal Processing-Prentice Hall 2010.pdf,10.7,signal_processing,low,True,Prentice Hall Signal Processing Series Alan V Oppenheim Ronald W Schafer - Discrete-Time Signal Processing-Prentice Hall 2010,,2010,35,,,3417f80cc85bbcdcf1764093457cae798ac27150c349c7574f09863605cfaeef,1137
"Pricing and Revenue Optimization _ Second Edition -- Robert L_ Phillips -- 2nd Edition, 2021 -- Stanford Business Books - an Imprint of Stanford -- 9781503610002 -- ff3007d9baf97343a8bff58261093ac6 -- Anna’s Archive.pdf",5.0,deep_learning,low,True,Pricing and Revenue Optimization: Second Edition,Robert L. Phillips,2021,35,,,8764ae73dbfb517d5e01d84cd16b1ad5b8c70ca526704659b89c747256e3c200,474
Probability (A. N. Shiryaev).pdf,38.5,unclassified,unclassified,True,Probability (A. N. Shiryaev),,,35,,,91b63bef7f0974b37cc7ee7d4661d3176ff17d1908066234073be32da97009f0,636
Progress in Nonlinear Differential Equations and Their Applications Massimiliano Berti-Nonlinear Oscillations of Hamiltonian PDEs-Birkhauser 2007.pdf,1.6,dynamical_systems,high,True,Progress in Nonlinear Differential Equations and Their Applications Massimiliano Berti-Nonlinear Oscillations of Hamiltonian PDEs-Birkhauser 2007,,2007,35,,,1695d09bd9d5b129ad56ec0b486a354ca346cd3418a15cf0bc8a18f6a8bab211,191
Qualitative Theory of Dynamical Systems Volume issue 2017 doi 1010072Fs12346-017-0232-5 Mansur Abdalla Offin Daniel Lewis Mark -- Instability for a Family of Homographic Periodic Solutions in.pdf,1.4,dynamical_systems,low,True,Instability for a Family of Homographic Periodic Solutions in the Parallelogram Four Body Problem,Abdalla Mansur,2017,35,,,ab63fba8f7009d8cd290f6fec57470343db2be526d526030e1abcfa1adaa88fe,18
Rational Homotopy Theory (Yves Felix Stephen Halperin Jean-Claude Thomas).pdf,43.1,topology_geometry,low,True,Rational Homotopy Theory (Yves Felix Stephen Halperin Jean-Claude Thomas),,,35,,,4266bf5442232487de8eaecf8e2ac93ecd219af4626e69fb8f76c4a76da56f0f,574
"Raúl Rabadán, Andrew J. Blumberg - Topological Data Analysis for Genomics and Evolution_ Topology in Biology-Cambridge University Press (2020).pdf",8.2,biology_neuroscience,high,True,Topological Data Analysis for Genomics and Evolution: Topology in Biology,,2020,35,,,bd6c979bc4c002ded14cab812467444f7208cfb0f5390031e5ab4e9d87a3c176,521
Real and Functional Analysis (Serge Lang).pdf,35.8,analysis,low,True,Real and Functional Analysis (Serge Lang),,,35,,,2870adef95aee957262b5ba33aaabd2c499fe1dada57809ea5a034a8577bf65b,591
Richard L Liboff - Introductory Quantum Mechanics-Addison-Wesley Pearson Education 2003.pdf,15.6,physics,low,True,Richard L Liboff - Introductory Quantum Mechanics-Addison-Wesley Pearson Education 2003,,2003,35,,,0080950e64c345391003dfadbfb3f305d741bea40e0b454c49f6628ef4f88277,903
Robert D. Klauber - Student Friendly Quantum Field Theory-Sandtrove Press (2015).pdf,49.3,algebra,low,True,Student Friendly Quantum Field Theory,Robert D. Klauber,2015,35,hash_dup_322,possible_duplicate,48fc53372cdd324959fbb85dca571d30320dc26ada6e17fdaf1f8cceaa174d66,561
"Robert H. Shumway, David S. Stoﬀer - Time Series Analysis and its Applications with R Examples-Springer (2017).pdf",9.8,deep_learning,low,True,"Robert H. Shumway, David S. Stoﬀer - Time Series Analysis and its Applications with R Examples-Springer",,2017,35,,,ae904062c4e3172111c87a7c1e37715a73891f7fffc35d46514adb5db5ba870d,564
SIAM J Appl Dyn Sys 2015 Goodman.pdf,2.1,dynamical_systems,low,True,SIAM J Appl Dyn Sys 2015 Goodman,Roy H. Goodman; P. G. Kevrekidis; R. Carretero-González,2015,35,,,125f30681f2cacaa1b56aad19b1c4de9482ca8e7a2034900639d62b3dd50984f,31
"SIAM Journal on Applied Dynamical Systems Volume 4 issue 4 2005 [doi 10.1137%2F05062408x] England, J. P.; Krauskopf, B.; Osinga, H. M. -- Computing One-Dimensional Global Manifolds of Poincaré Maps by.pdf",3.5,topology_geometry,low,True,Computing One-Dimensional Global Manifolds of Poincaré Maps by Continuation,England; Krauskopf; Osinga,2005,35,hash_dup_75,possible_duplicate,68a1d6fe01de66c3366c575accd3926b03aa4df2c28737bb95d68049996fe9fb,34
"Savitch, Walter J_Mock, Kenrick - Absolute C++-Pearson (2015_2016).pdf",6.6,unclassified,unclassified,True,Absolute C++ 6th Edition Global Edition,Walter Savitch; Kenrick Mock,,35,,,acb7c0ea217973d40e2e4993ff07307db4f2a322f3f247ee62b8e7c0534b9d2b,1004
"Shalev-Shwartz S., Ben-David S. - Understanding Machine Learning_ From Theory to Algorithms-CUP (2014).pdf",2.9,machine_learning,low,True,Understanding Machine Learning,Shalev,2014,35,hash_dup_328,possible_duplicate,f0d168982c4a07ee7c45a77f8656d89c7ba6f4151beb9bcf0bd5404e05463268,416
Shijun Liao -Homotopy analysis method in nonlinear differential equations-Springer 2012.pdf,9.6,mathematics,medium,True,Shijun Liao -Homotopy analysis method in nonlinear differential equations-Springer 2012,,2012,35,,,11a39ab1177d78aea521a1b9b99f50794ebbffe80ad8cabb06cda5c23e368fd1,566
Springer Praxis Books Daniel J Scheeres auth - Orbital Motion in Strongly Perturbed Environments_ Applications to Asteroid Comet and Planetary Satellite Orbiters-Springer-Verlag Berlin Heidelbe.pdf,10.7,dynamical_systems,low,True,Springer Praxis Books Daniel J Scheeres auth - Orbital Motion in Strongly Perturbed Environments: Applications to Asteroid Comet and Planetary Satellite Orbiters-Springer-Verlag Berlin Heidelbe,,,35,,,961b0a8cedd8260ecce47ec7c1ec36ae98b2370303547bfb19dd4789556ac773,396
Springer Texts in Business and Economics Clifford S Ang - Analyzing Financial Data and Implementing Financial Models Using R-Springer 2021.pdf,8.3,mathematics,low,True,Springer Texts in Business and Economics Clifford S Ang - Analyzing Financial Data and Implementing Financial Models Using R-Springer 2021,,2021,35,,,6de65fbd495a40e4f2f8f6dec55df307da4fb497be257d4e7f4cf70575f99a91,476
Stephen WolframAn Elementary Introduction to the Wolfram LanguageWolfram Media 2015.pdf,17.4,unclassified,unclassified,True,Stephen WolframAn Elementary Introduction to the Wolfram LanguageWolfram Media 2015,,2015,35,,,326b072467c5c8d54c6309ae7efa09ce5e7bbe3289d9b856593dfed7a49ba711,342
Steven F. Railsback_ Volker Grimm - Agent-Based and Individual-Based Modeling_ A Practical Introduction-Princeton University Press (2019).pdf,8.5,mathematics,low,True,Steven F. Railsback: Volker Grimm - Agent-Based and Individual-Based Modeling: A Practical Introduction-Princeton University Press,,2019,35,,,93991994e5514a52cbe474b5d29efd80f0880b2cdab05abfd2179d7767cbd15b,359
Steven Smith - Digital Signal Processing_ A Practical Guide for Engineers and Scientists-Newnes 2003.pdf,22.4,signal_processing,medium,True,Steven Smith - Digital Signal Processing: A Practical Guide for Engineers and Scientists-Newnes 2003,Steven W. Smith,2003,35,,,69c65012d9c00a0f65d296bc10c3145896610970c488f7ddda9aef41811be946,666
"Strategic Risk Management Practice _ How to Deal Effectively -- Torben Juul Andersen, Peter Winther Schrøder -- Illustrated, 1, FR, 2010 -- Cambridge -- 9780429851568 -- 54b8761ffde2c529e26e745c3cd5bc3d -- Anna’s Archive.pdf",2.1,finance,low,True,Strategic Risk Management Practice: How to Deal Effectively with Major Corporate Exposures.,Torben Juul Andersen; Peter Winther Schrøder,2010,35,hash_dup_335,possible_duplicate,c635fd866945f0c45feeb15098319c5cb4f1ac5c0d22626ad5f21a6e904ea2e4,269
Studies in Nonlinearity Steven H Strogatz-Nonlinear Dynamics and Chaos-Westview Press 2001.pdf,13.7,dynamical_systems,medium,True,Studies in Nonlinearity Steven H Strogatz-Nonlinear Dynamics and Chaos-Westview Press 2001,,2001,35,,,8118c592c3f7470bfdca01881fe2407159b4eb3082197c12322e6d5058c91761,505
"Tarek A. Atwan - Time Series Analysis with Python Cookbook_ Practical recipes for exploratory data analysis, data preparation, forecasting, and model evaluation-Packt Publishing (2022).pdf",38.7,time_series,low,True,"Time Series Analysis with Python Cookbook: Practical recipes for exploratory data analysis, data preparation, forecasting, and model evaluation",Tarek A. Atwan,2022,35,hash_dup_338,possible_duplicate,8975bb482f93acaa20f38f0db0d111dcc1c5c8d339cdcc3b9a9ea0db850b7e76,630
Test_Yourself_On_Build_a_Large_Language_ (1).pdf,11.8,rag_llm,medium,True,Test_Yourself_On_Build_a_Large_Language: (1),Download Your Free Companion Guide,,35,,,aaa6d35c576e5668353fd73f11d8758259ed4d4fc8e503d102465fa70ce5e3d7,162
Test_Yourself_On_Build_a_Large_Language_.pdf,11.8,rag_llm,medium,True,Test_Yourself_On_Build_a_Large_Language,Download Your Free Companion Guide,,35,,,233ff3d0084e275cf7cee06e137ba319fc52eb2157a48bdc30d03f67afd48d44,162
Texts in Applied Mathematics Carmen Chicone-Ordinary Differential Equations with Applications-Springer 2006.pdf,5.0,mathematics,high,True,Texts in Applied Mathematics Carmen Chicone-Ordinary Differential Equations with Applications-Springer 2006,,2006,35,,,776f26cf93ebe988396e45e9f9f34f4857d9c8febfb556874abca0b5c815e1e1,651
The Foundations of Geometry and the Non-Euclidean Plane (George E. Martin).pdf,44.2,unclassified,unclassified,True,The Foundations of Geometry and the Non-Euclidean Plane (George E. Martin),,,35,,,f9bee228274b64bdcb0ce88edb760cb416fdfb6baa93dce94bea7812fd5defd2,525
The Manchester Physics Series Franz Mandl-Statistical Physics-John Wiley Sons Inc 1988.pdf,33.0,unclassified,unclassified,True,The Manchester Physics Series Franz Mandl-Statistical Physics-John Wiley Sons Inc 1988,Mandl; Franz(Author),1988,35,hash_dup_60,possible_duplicate,6ade8f3b1cfbea87c5e5956db61fd35a930db589ec982681a99a65aad87ffeaf,454
Thomas Calculus 13th.pdf,22.1,mathematics,low,True,Thomas Calculus 13th,,,35,,,3eb3573bd1874ddcdd92ddc788c6e3fd6fec7630530bb5af4abcadfb385ddf83,1205
Thomas Calculus Multivariable 13th c2014 solutions ISM.pdf,28.2,mathematics,low,True,Thomas Calculus Multivariable 13th c2014 solutions ISM,,,35,,,602e59e20c930408fa3ade5e2b25f95f877a57499bec843f136e7b9c3df38b05,562
"Tony Hey, Stewart Tansley, Kristin Tolle - The Fourth Paradigm_ Data-Intensive Scientific Discovery-Microsoft Research (2009).pdf",6.3,unclassified,unclassified,True,The Fourth Paradigm: Data-Intensive Scientific Discovery,Tony Hey; Stewart Tansley; Kristin Tolle,2009,35,,,235938c4108f2fd552399672611eb6a3ba5152d2a75c969a406594557695b52f,286
Transformers_in_Action.pdf,16.9,deep_learning,low,True,Transformers_in_Action,Nicole Koenigstein,,35,,,b17bc506e2e2fa9de622898e2ccd3a269de8cfb3ce4672199af04c5a12ed75c3,258
Undergraduate Algebra (Serge Lang).pdf,24.3,algebra,low,True,Undergraduate Algebra (Serge Lang),,,35,,,7ef8de8cc9a5f8f30c633a343fdd1458271936ce8b8bffdcbe909c19b134b5ba,380
Undergraduate Analysis (Serge Lang).pdf,29.2,unclassified,unclassified,True,Undergraduate Analysis (Serge Lang),,,35,,,62cba50b50fd9519e18a5e5b8f2322f3ae28edac19de4f64889b2e03e87f0bcf,553
VS Afrajmovich YuS Ilyashenko LP Shilnikov VI Arnold VI Arnold N Kazarinoff Dynamical Systems V Bifurcation Theory and Catastrophe Theory.pdf,15.4,dynamical_systems,medium,True,Bifurcation Theory and Catastrophe Theory,Arnold ed,,35,,,b63a1d41ef297ee18e947e7ad0b6c96f95167ea84b1e3b85a75c4b2ac7f085ba,274
Vladimir I Arnold Vladimir I Arnold Roger Cooke-Ordinary Differential Equations-Springer 1992.pdf,16.6,mathematics,medium,True,Vladimir I Arnold Vladimir I Arnold Roger Cooke-Ordinary Differential Equations-Springer 1992,,1992,35,hash_dup_349,possible_duplicate,0072a904cf8ffff99ff2be9530339253449e40367f6dfa29c564b251434c7ffe,338
Voja RadovanoviÄ (auth.) - Problem Book in Quantum Field Theory-Springer-Verlag Berlin Heidelberg (2008) 2.pdf,3.7,algebra,low,True,Voja RadovanoviÄ (auth.) - Problem Book in Quantum Field Theory-Springer-Verlag Berlin Heidelberg,4<8=8AB@0B>@,2008,35,hash_dup_350,possible_duplicate,26fabda40b17a8cf937444f9b882900c4b4352568d67619924e5696c62a9a6db,241
WalterRudinFunctionalanalysisBookFi.pdf,5.0,analysis,low,True,WalterRudinFunctionalanalysisBookFi,Daniel,,35,,,01f4ada9c9e0ed17dcb64c4a257b53e38d194cd53ed7141819d0f31578a683ef,441
[Biswa_Nath_Datta]_Numerical_Linear_Algebra_and_Ap(BookZZ.org).pdf,92.8,algebra,low,True,PDF scan to USB stick,Unknown User,,35,hash_dup_190,possible_duplicate,cde6ba2decf24297db779d2f7289b34c8d116a309d801c4efe822df5ec7aceed,342
"[Undergraduate Lecture Notes in Physics] Joshua Izaac_ Jingbo Wang - Computational Quantum Mechanics (2019, Springer) - libgen.lc.pdf",7.4,physics,low,True,"Joshua Izaac: Jingbo Wang - Computational Quantum Mechanics (2019, Springer) - libgen.lc",,2019,35,hash_dup_347,possible_duplicate,27a55a95381f47b42879e2f74b6ab0d2e54e22f53ecb946eebf676ba4f1c28b6,509
nature_covid_jalil.pdf,6.4,unclassified,unclassified,True,nature_covid_jalil,Per Block,,35,,,781ee85e3247dc23b9ef41375785388130c77bc196c77b2078f320fd18c14336,18
niang-et-al-2020-scientific-reports.pdf,2.2,unclassified,unclassified,True,niang-et-al-2020-scientific-reports,Coumba Niang,2020,35,,,f54767be59e21b579b6767a481846621d6cb6854d24ce9a87bf5c08ad6caa4a8,12
python_leetcode_guide_2025_complete_print 2.pdf,9.1,mathematics,low,True,python_leetcode_guide_2025_complete_print 2,Brandon Behring,,35,,,14af6342ab1915bf215126d19e5a2c724bac88a08bdd38930fa6e20cd4097a94,310
social-distancing-and-epidemic-resurgence-in-agent-based-susceptible-infectious-recovered-models.pdf,2.8,mathematics,low,True,social-distancing-and-epidemic-resurgence-in-agent-based-susceptible-infectious-recovered-models,,,35,,,e840352a7e332eda71cd6cb499044b65a0464c044ada8db8b36b6f81dab658aa,9
tresaco-et-al-2018-averaged-model-to-study-long-term-dynamics-of-a-probe-about-mercury.pdf,4.5,dynamical_systems,high,True,tresaco-et-al-2018-averaged-model-to-study-long-term-dynamics-of-a-probe-about-mercury,Eva Tresaco,2018,35,,,b3774adc14b3014ef3acf3ef5d9e262ac7304bd9a1a8eec57eb9c70a7bfc42b5,27
